BLUEPRINTTYPEID;PARENTBLUEPRINTTYPEID;PRODUCTTYPEID;PRODUCTIONTIME;TECHLEVEL;RESEARCHPRODUCTIVITYTIME;RESEARCHMATERIALTIME;RESEARCHCOPYTIME;RESEARCHTECHTIME;PRODUCTIVITYMODIFIER;MATERIALMODIFIER;WASTEFACTOR;MAXPRODUCTIONLIMIT
27836;;27650;5400;1;108000;108000;108000;81000;1080;5;10;3
27837;;27652;5400;1;108000;108000;108000;81000;1080;5;10;3
27838;;27646;8100;1;162000;162000;162000;121500;1620;5;10;3
27839;;27559;10800;1;216000;216000;216000;162000;2160;5;10;3
27840;;27556;10800;1;216000;216000;216000;162000;2160;5;10;3
27841;;27649;8100;1;162000;162000;162000;121500;1620;5;10;3
27842;;27655;5400;1;108000;108000;108000;81000;1080;5;10;3
27843;;27545;10800;1;216000;216000;216000;162000;2160;5;10;5
27844;;27616;8100;1;162000;162000;162000;121500;1620;5;10;5
27845;;27622;5400;1;108000;108000;108000;81000;1080;5;10;5
27846;;27619;5400;1;108000;108000;108000;81000;1080;5;10;5
27847;;27613;8100;1;162000;162000;162000;121500;1620;5;10;5
27848;;27542;10800;1;216000;216000;216000;162000;2160;5;10;5
27849;;27544;10800;1;216000;216000;216000;162000;2160;5;10;5
27850;;27547;10800;1;216000;216000;216000;162000;2160;5;10;5
27851;;27618;8100;1;162000;162000;162000;121500;1620;5;10;5
27852;;27615;8100;1;162000;162000;162000;121500;1620;5;10;5
27853;;27621;5400;1;108000;108000;108000;81000;1080;5;10;5
27854;;27624;5400;1;108000;108000;108000;81000;1080;5;10;5
27859;;27574;10800;1;86400;86400;86400;86400;2160;5;10;5
27860;;27583;10800;1;86400;86400;86400;86400;2160;5;10;5
27861;;27580;10800;1;86400;86400;86400;86400;2160;5;10;5
27862;;27577;10800;1;86400;86400;86400;86400;2160;5;10;5
27863;;27579;10800;1;86400;86400;86400;86400;2160;5;10;3
27864;;27576;10800;1;86400;86400;86400;86400;2160;5;10;5
27865;;27582;10800;1;86400;86400;86400;86400;2160;5;10;5
27866;;27585;10800;1;86400;86400;86400;86400;2160;5;10;5
27867;;27567;86400;1;86400;86400;86400;86400;128000;5;10;3
27868;;27563;86400;1;86400;86400;86400;86400;128000;5;10;3
27869;;27565;86400;1;86400;86400;86400;86400;128000;5;10;3
27870;;27569;86400;1;86400;86400;86400;86400;128000;5;10;3
27871;;27570;10800;1;86400;86400;86400;86400;2160;5;10;5
27872;;27573;10800;1;86400;86400;86400;86400;2160;5;10;5
27873;;27778;10800;1;86400;86400;86400;86400;2160;5;10;5
27874;;27779;10800;1;86400;86400;86400;86400;2160;5;10;5
27875;;27857;10800;1;86400;86400;86400;86400;2160;5;10;5
27876;;27858;10800;1;86400;86400;86400;86400;2160;5;10;5
27877;;27855;10800;1;86400;86400;86400;86400;2160;5;10;5
27878;;27856;10800;1;86400;86400;86400;86400;2160;5;10;5
27905;;27904;600;1;12000;12000;12000;9000;120;5;10;300
27913;;27912;600;1;12000;12000;12000;9000;120;5;10;300
27915;;27914;600;1;12000;12000;12000;9000;120;5;10;300
27917;;27916;600;1;12000;12000;12000;9000;120;5;10;300
27919;;27918;600;1;12000;12000;12000;9000;120;5;10;300
27921;;27920;600;1;12000;12000;12000;9000;120;5;10;300
27923;;27922;600;1;12000;12000;12000;9000;120;5;10;300
27925;;27924;600;1;12000;12000;12000;9000;120;5;10;300
27931;;27930;600;1;12000;12000;12000;9000;120;5;10;300
27933;;27932;600;1;12000;12000;12000;9000;120;5;10;300
27935;;27934;90000;1;540000;360000;900000;120000;18000;5;10;10
27938;;27937;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27940;;27939;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27942;;27941;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27944;;27560;10800;1;216000;216000;216000;162000;2160;5;10;3
27945;;27641;8100;1;162000;162000;162000;121500;1620;5;10;3
27946;;27638;5400;1;108000;108000;108000;81000;1080;5;10;3
27947;;27640;5400;1;108000;108000;108000;81000;1080;5;10;3
27948;;27643;8100;1;162000;162000;162000;121500;1620;5;10;3
27949;;27562;10800;1;216000;216000;216000;162000;2160;5;10;3
27952;;27951;90000;1;540000;360000;900000;9000;18000;5;10;10
27958;;27957;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27960;;27959;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27962;;27961;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27964;;27963;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27966;;27965;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27968;;27967;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27970;;27969;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27972;;27971;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27974;;27973;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27976;;27975;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27978;;27977;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27980;;27979;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27982;;27981;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27984;;27983;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27986;;27985;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27988;;27987;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27990;;27989;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27992;;27991;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27994;;27993;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27996;;27995;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
27998;;27997;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28000;;27999;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28002;;28001;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28004;;28003;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28006;;28005;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28008;;28007;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28010;;28009;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28012;;28011;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28014;;28013;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28016;;28015;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28018;;28017;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28020;;28019;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28022;;28021;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28024;;28023;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28026;;28025;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28028;;28027;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28030;;28029;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28032;;28031;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28034;;28033;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28036;;28035;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28038;;28037;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28040;;28039;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28042;;28041;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28044;;28043;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28046;;28045;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28048;;28047;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28050;;28049;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28052;;28051;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28054;;28053;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28056;;28055;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28058;;28057;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28060;;28059;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28062;;28061;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28064;;28063;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1000
28198;;28197;3000;2;36000;24000;300000;45000;600;5;10;100
28200;;28199;3000;2;36000;24000;300000;45000;600;5;10;100
28202;;28201;1000;2;12000;8000;100000;15000;200;5;10;100
28204;;28203;1000;2;12000;8000;100000;15000;200;5;10;100
28206;;28205;2000;2;24000;16000;200000;30000;400;5;10;100
28208;;28207;2000;2;24000;16000;200000;30000;400;5;10;100
28210;;28209;3000;2;36000;24000;300000;45000;600;5;10;100
28212;;28211;3000;2;36000;24000;300000;30000;600;5;10;100
28214;;28213;3000;2;36000;24000;300000;30000;600;5;10;100
28216;;28215;3000;2;36000;24000;300000;30000;600;5;10;100
28263;;28262;480;1;9600;9600;9600;7200;96;5;10;1000
28265;;28264;1000;2;12000;8000;100000;15000;200;5;10;100
28267;;28266;480;1;9600;9600;9600;7200;96;5;10;1000
28269;;28268;3000;2;36000;24000;300000;45000;600;5;10;100
28271;;28270;480;1;9600;9600;9600;7200;96;5;10;1000
28273;;28272;2000;2;24000;16000;200000;30000;400;5;10;100
28275;;28274;480;1;9600;9600;9600;7200;96;5;10;1000
28277;;28276;1000;2;12000;8000;100000;15000;200;5;10;100
28279;;28278;480;1;9600;9600;9600;7200;96;5;10;1000
28281;;28280;1000;2;12000;8000;100000;15000;200;5;10;100
28283;;28282;480;1;9600;9600;9600;7200;96;5;10;1000
28285;;28284;2000;2;24000;16000;200000;30000;400;5;10;100
28287;;28286;480;1;9600;9600;9600;7200;96;5;10;1000
28289;;28288;3000;2;36000;24000;300000;45000;600;5;10;100
28291;;28290;480;1;9600;9600;9600;7200;96;5;10;1000
28293;;28292;3000;2;36000;24000;300000;45000;600;5;10;100
28295;;28294;480;1;9600;9600;9600;7200;96;5;10;1000
28297;;28296;2000;2;24000;16000;200000;30000;400;5;10;100
28299;;28298;480;1;9600;9600;9600;7200;96;5;10;1000
28301;;28300;2000;2;24000;16000;200000;30000;400;5;10;100
28303;;28302;480;1;9600;9600;9600;7200;96;5;10;1000
28305;;28304;1000;2;12000;8000;100000;15000;200;5;10;100
28307;;28306;480;1;9600;9600;9600;7200;96;5;10;1000
28309;;28308;3000;2;36000;24000;300000;45000;600;5;10;100
28325;;28324;300;1;6000;6000;6000;4500;60;5;10;1000
28327;;28326;300;1;6000;6000;6000;4500;60;5;10;1000
28329;;28328;300;1;6000;6000;6000;4500;60;5;10;1000
28331;;28330;300;1;6000;6000;6000;4500;60;5;10;1000
28333;;28332;300;1;6000;6000;6000;4500;60;5;10;1000
28335;;28334;300;1;6000;6000;6000;4500;60;5;10;1000
28337;;28336;300;1;6000;6000;6000;4500;60;5;10;1000
28339;;28338;300;1;6000;6000;6000;4500;60;5;10;1000
28353;;28352;1536000;1;9216000;6144000;3072000;2880000;307200;5;10;1
28368;;28367;60;1;36000;36000;36000;27000;12;5;0;20
28376;;28375;600;1;12000;12000;12000;9000;5;5;10;1000
28378;;28377;600;1;12000;12000;12000;9000;5;5;10;1000
28380;;28379;600;1;12000;12000;12000;9000;5;5;10;1000
28382;;28381;600;1;12000;12000;12000;9000;5;5;10;1000
28384;;28383;600;1;12000;12000;12000;9000;5;5;10;1000
28386;;28385;60;1;36000;36000;36000;27000;12;5;0;20
28448;;28387;60;1;36000;36000;36000;27000;12;5;0;20
28449;;28388;60;1;36000;36000;36000;27000;12;5;0;20
28450;;28389;60;1;36000;36000;36000;27000;12;5;0;20
28451;;28390;60;1;36000;36000;36000;27000;12;5;0;20
28452;;28391;60;1;36000;36000;36000;27000;12;5;0;20
28453;;28392;60;1;36000;36000;36000;27000;12;5;0;20
28454;;28393;60;1;36000;36000;36000;27000;12;5;0;20
28455;;28394;60;1;36000;36000;36000;27000;12;5;0;20
28456;;28395;60;1;36000;36000;36000;27000;12;5;0;20
28457;;28396;60;1;36000;36000;36000;27000;12;5;0;20
28458;;28397;60;1;36000;36000;36000;27000;12;5;0;20
28459;;28398;60;1;36000;36000;36000;27000;12;5;0;20
28460;;28399;60;1;36000;36000;36000;27000;12;5;0;20
28461;;28401;60;1;36000;36000;36000;27000;12;5;0;20
28462;;28400;60;1;36000;36000;36000;27000;12;5;0;20
28463;;28402;60;1;36000;36000;36000;27000;12;5;0;20
28464;;28403;60;1;36000;36000;36000;27000;12;5;0;20
28465;;28404;60;1;36000;36000;36000;27000;12;5;0;20
28466;;28405;60;1;36000;36000;36000;27000;12;5;0;20
28467;;28406;60;1;36000;36000;36000;27000;12;5;0;20
28468;;28407;60;1;36000;36000;36000;27000;12;5;0;20
28469;;28408;60;1;36000;36000;36000;27000;12;5;0;20
28470;;28410;60;1;36000;36000;36000;27000;12;5;0;20
28471;;28409;60;1;36000;36000;36000;27000;12;5;0;20
28472;;28411;60;1;36000;36000;36000;27000;12;5;0;20
28473;;28412;60;1;36000;36000;36000;27000;12;5;0;20
28474;;28413;60;1;36000;36000;36000;27000;12;5;0;20
28475;;28414;60;1;36000;36000;36000;27000;12;5;0;20
28476;;28416;60;1;36000;36000;36000;27000;12;5;0;20
28477;;28415;60;1;36000;36000;36000;27000;12;5;0;20
28478;;28417;60;1;36000;36000;36000;27000;12;5;0;20
28479;;28421;60;1;36000;36000;36000;27000;12;5;0;20
28480;;28422;60;1;36000;36000;36000;27000;12;5;0;20
28481;;28423;60;1;36000;36000;36000;27000;12;5;0;20
28482;;28424;60;1;36000;36000;36000;27000;12;5;0;20
28483;;28425;60;1;36000;36000;36000;27000;12;5;0;20
28484;;28426;60;1;36000;36000;36000;27000;12;5;0;20
28485;;28427;60;1;36000;36000;36000;27000;12;5;0;20
28486;;28428;60;1;36000;36000;36000;27000;12;5;0;20
28487;;28429;60;1;36000;36000;36000;27000;12;5;0;20
28488;;28418;60;1;36000;36000;36000;27000;12;5;0;20
28489;;28419;60;1;36000;36000;36000;27000;12;5;0;20
28490;;28420;60;1;36000;36000;36000;27000;12;5;0;20
28491;;28430;60;1;36000;36000;36000;27000;12;5;0;20
28492;;28431;60;1;36000;36000;36000;27000;12;5;0;20
28493;;28432;60;1;36000;36000;36000;27000;12;5;0;20
28494;;28433;60;1;36000;36000;36000;27000;12;5;0;10
28495;;28434;60;1;36000;36000;36000;27000;12;5;0;10
28496;;28435;60;1;36000;36000;36000;27000;12;5;0;10
28497;;28436;60;1;36000;36000;36000;27000;12;5;0;10
28498;;28437;60;1;36000;36000;36000;27000;12;5;0;10
28499;;28438;60;1;36000;36000;36000;27000;12;5;0;10
28500;;28439;60;1;36000;36000;36000;27000;12;5;0;10
28501;;28440;60;1;36000;36000;36000;27000;12;5;0;10
28502;;28441;60;1;36000;36000;36000;27000;12;5;0;10
28503;;28442;60;1;36000;36000;36000;27000;12;5;0;10
28504;;28443;60;1;36000;36000;36000;27000;12;5;0;10
28505;;28444;60;1;36000;36000;36000;27000;12;5;0;10
28512;;28511;600;1;12000;12000;12000;120000;120;5;10;1000
28515;;28514;600;1;12000;12000;12000;120000;120;5;10;1000
28517;;28516;600;1;12000;12000;12000;120000;120;5;10;1000
28519;;28518;600;1;12000;12000;12000;120000;120;5;10;1000
28521;;28520;600;1;12000;12000;12000;120000;120;5;10;1000
28523;;28522;2250;1;120000;120000;120000;1200000;450;5;10;1000
28525;;28524;2250;1;120000;120000;120000;1200000;450;5;10;1000
28527;;28526;2250;1;120000;120000;120000;1200000;450;5;10;1000
28529;;28528;2250;1;120000;120000;120000;1200000;450;5;10;1000
28531;;28530;600;1;12000;12000;12000;120000;120;5;10;1000
28533;;28532;600;1;12000;12000;12000;120000;120;5;10;1000
28535;;28534;600;1;12000;12000;12000;120000;120;5;10;1000
28537;;28536;600;1;12000;12000;12000;120000;120;5;10;1000
28539;;28538;600;1;12000;12000;12000;120000;120;5;10;1000
28541;;28540;600;1;12000;12000;12000;120000;120;5;10;1000
28543;;28542;600;1;12000;12000;12000;120000;120;5;10;1000
28546;;28545;600;1;12000;12000;12000;120000;120;5;10;1000
28548;;28547;600;1;12000;12000;12000;120000;120;5;10;1000
28551;;28550;600;1;12000;12000;12000;120000;120;5;10;1000
28553;;28552;600;1;12000;12000;12000;120000;120;5;10;1000
28555;;28554;600;1;12000;12000;12000;120000;120;5;10;1000
28558;;28557;600;1;12000;12000;12000;120000;120;5;10;1000
28560;;28559;600;1;12000;12000;12000;120000;120;5;10;1000
28562;;28561;600;1;12000;12000;12000;120000;120;5;10;1000
28564;;28563;600;1;12000;12000;12000;120000;120;5;10;1000
28566;;28565;600;1;12000;12000;12000;9000;5;5;10;1000
28577;;28576;5000;2;24000;24000;500000;75000;1000;5;10;100
28579;;28578;5000;2;24000;24000;500000;75000;1000;5;10;100
28584;;28583;90000;1;540000;360000;900000;120000;18000;5;10;10
28605;;28351;86400;1;1728000;1728000;1728000;1728000;17280;5;10;5
28607;;28606;614400;1;3686400;4915200;2457600;1152000;122880;5;10;1
28613;;28612;420;2;2400;2400;300000;24000;84;5;10;1000
28647;;28646;18000;1;360000;360000;1800000;280000;3600;5;10;100
28651;;28650;120;1;2400;2400;2400;24000;24;5;5;1000
28653;;28652;180000;1;1030000;572000;1800000;60000;36000;5;10;1
28655;;28654;600;1;12000;12000;12000;9000;120;5;10;300
28660;;28659;180000;2;980000;660000;1700000;2600000;36000;5;10;10
28662;;28661;180000;2;980000;660000;1700000;2600000;36000;5;10;10
28666;;28665;180000;2;980000;660000;1700000;2600000;36000;5;10;10
28671;;28670;1800;1;36000;36000;36000;360000;360;5;10;1000
28673;;28672;1800;1;36000;36000;36000;360000;360;5;10;1000
28675;;28674;1800;1;36000;36000;36000;360000;360;5;10;1000
28677;;28676;1800;1;36000;36000;36000;360000;360;5;10;1000
28679;;28678;1800;1;36000;36000;36000;360000;360;5;10;1000
28681;;28680;1800;1;36000;36000;36000;360000;360;5;10;1000
28683;;28682;1800;1;36000;36000;36000;360000;360;5;10;1000
28685;;28684;1800;1;36000;36000;36000;360000;360;5;10;1000
28711;;28710;180000;2;980000;660000;1700000;2600000;36000;5;10;10
28730;;28729;600;1;12000;12000;12000;9000;120;5;10;1000
28732;;28731;600;1;12000;12000;12000;9000;120;5;10;1000
28734;;28733;600;1;12000;12000;12000;9000;120;5;10;1000
28736;;28735;600;1;12000;12000;12000;9000;120;5;10;1000
28738;;28737;600;1;12000;12000;12000;9000;120;5;10;1000
28741;;28740;600;1;12000;12000;12000;9000;120;5;10;1000
28743;;28742;600;1;12000;12000;12000;9000;120;5;10;1000
28745;;28744;600;1;12000;12000;12000;9000;120;5;10;1000
28747;;28746;600;1;12000;12000;12000;9000;120;5;10;1000
28749;;28748;5000;2;30000;20000;60000;75000;1000;5;10;1000
28751;;28750;600;1;12000;12000;12000;9000;120;5;10;1000
28753;;28752;600;1;12000;12000;12000;9000;120;5;10;1000
28755;;28754;600;1;12000;12000;12000;9000;120;5;10;1000
28757;;28756;600;1;12000;12000;12000;9000;120;5;10;1000
28759;;28758;600;1;12000;12000;12000;9000;120;5;10;1000
28771;;28770;40000;1;480000;360000;400000;36000;8000;5;10;1000
28773;;28772;20000;1;240000;180000;200000;18000;4000;5;10;1000
28775;;28774;10000;1;120000;90000;100000;9000;2000;5;10;1000
28777;;28776;600;1;12000;12000;12000;120000;120;5;10;1000
28779;;28778;600;1;12000;12000;12000;9000;120;5;10;1000
28781;;28780;600;1;12000;12000;12000;9000;120;5;10;1000
28783;;28782;600;1;12000;12000;12000;9000;120;5;10;1000
28785;;28784;600;1;12000;12000;12000;9000;120;5;10;1000
28787;;28786;600;1;12000;12000;12000;9000;120;5;10;1000
28789;;28788;1200;1;12000;12000;12000;9000;120;5;10;1000
28845;;28844;1920000;2;11520000;7680000;2560000;3840000;384000;5;10;10
28847;;28846;1920000;2;11520000;7680000;2560000;3840000;384000;5;10;10
28849;;28848;1920000;2;11520000;7680000;2560000;3840000;384000;5;10;10
28851;;28850;1920000;2;11520000;7680000;2560000;3840000;384000;5;10;10
28889;;28888;600;1;12000;12000;12000;9000;120;5;10;1000
28891;;28890;600;1;12000;12000;12000;9000;120;5;10;1000
28893;;28892;600;1;12000;12000;12000;9000;120;5;10;1000
28895;;28894;600;1;12000;12000;12000;9000;120;5;10;1000
29000;;28999;300;1;6000;6000;6000;4500;60;5;10;1000
29002;;29001;300;1;6000;6000;6000;4500;60;5;10;1000
29004;;29003;300;1;6000;6000;6000;4500;60;5;10;1000
29006;;29005;300;1;6000;6000;6000;4500;60;5;10;1000
29008;;29007;300;1;6000;6000;6000;4500;60;5;10;1000
29010;;29009;300;1;6000;6000;6000;4500;60;5;10;1000
29012;;29011;300;1;6000;6000;6000;4500;60;5;10;1000
29014;;29013;300;1;6000;6000;6000;4500;60;5;10;1000
29016;;29015;300;1;6000;6000;6000;4500;60;5;10;1000
29040;;29039;1500;2;200000;100000;15000000;180000;300;5;10;1000
29042;;29041;750;2;100000;100000;7500000;90000;150;5;10;1000
29044;;29043;750;2;100000;100000;7500000;90000;150;5;10;1000
29046;;29045;750;2;100000;100000;7500000;90000;150;5;10;1000
29048;;29047;750;2;100000;100000;7500000;90000;150;5;10;1000
29050;;29049;750;2;100000;100000;7500000;90000;150;5;10;1000
29052;;29051;1500;2;200000;100000;15000000;180000;300;5;10;1000
29054;;29053;750;2;100000;100000;7500000;90000;150;5;10;1000
29056;;29055;750;2;100000;100000;7500000;90000;150;5;10;1000
29058;;29057;750;2;100000;100000;7500000;90000;150;5;10;1000
