STATIONID;SECURITY;DOCKINGCOSTPERVOLUME;MAXSHIPVOLUMEDOCKABLE;OFFICERENTALCOST;OPERATIONID;STATIONTYPEID;CORPORATIONID;SOLARSYSTEMID;CONSTELLATIONID;REGIONID;STATIONNAME;X;Y;Z;REPROCESSINGEFFICIENCY;REPROCESSINGSTATIONSTAKE;REPROCESSINGHANGARFLAG
60007897;0;0;50000000;10000;44;1926;1000080;30002198;20000323;10000043;Mikhir V - Moon 10 - Ministry of War Information Center;8,085E+11;1,55527E+11;18136473600;0,5;0,05;4
60007900;0;0;50000000;10000;43;1931;1000080;30005046;20000738;10000065;Jinkah VI - Moon 12 - Ministry of War Archives;4,16585E+11;-33636311040;-4,90266E+11;0,5;0,05;4
60007903;0;0;50000000;10000;43;1931;1000080;30005046;20000738;10000065;Jinkah VI - Moon 10 - Ministry of War Archives;4,18459E+11;-33787453440;-4,92996E+11;0,5;0,05;4
60007906;0;0;50000000;10000;31;29387;1000080;30005049;20000738;10000065;Andrub II - Moon 1 - Ministry of War Bureau Offices;-1,26402E+11;-11508817920;36493516800;0,5;0,05;4
60007909;0;0;50000000;10000;31;1926;1000080;30005049;20000738;10000065;Andrub VI - Ministry of War Bureau Offices;6,83934E+11;62268088320;-6667345920;0,5;0,05;4
60007912;0;0;50000000;10000;31;1926;1000080;30005248;20000767;10000067;Hirizan VII - Moon 3 - Ministry of War Bureau Offices;1,20126E+12;-2,09582E+11;-3,76425E+11;0,5;0,05;4
60007915;0;0;50000000;10000;31;1926;1000080;30005245;20000767;10000067;Tahli I - Moon 1 - Ministry of War Bureau Offices;-1,10722E+11;16000327680;91954667520;0,5;0,05;4
60007918;0;0;50000000;10000;44;1926;1000080;30005246;20000767;10000067;Imya VIII - Moon 3 - Ministry of War Information Center;-8,15373E+11;-27010375680;-3,35705E+12;0,5;0,05;4
60007921;0;0;50000000;10000;44;1926;1000080;30005243;20000767;10000067;Madomi V - Moon 6 - Ministry of War Information Center;2,85899E+12;-2,93391E+11;1,99866E+12;0,5;0,05;4
60007924;0;0;50000000;10000;44;1926;1000080;30004242;20000621;10000054;Sadana I - Ministry of War Information Center;-18377318400;3664896000;34824806400;0,5;0,05;4
60007927;0;0;50000000;10000;43;1931;1000080;30004246;20000621;10000054;Vehan VI - Moon 10 - Ministry of War Archives;-3,48338E+12;-5,95129E+11;-1,60546E+12;0,5;0,05;4
60007930;0;0;50000000;10000;43;1931;1000080;30004246;20000621;10000054;Vehan V - Moon 1 - Ministry of War Archives;1,68994E+12;2,88723E+11;4,22316E+11;0,5;0,05;4
60007933;0;0;50000000;10000;31;1926;1000080;30004242;20000621;10000054;Sadana VIII - Moon 2 - Ministry of War Bureau Offices;4,59322E+12;-9,16295E+11;-90334617600;0,5;0,05;4
60007936;0;0;50000000;10000;44;1926;1000080;30004287;20000626;10000054;Esubara II - Moon 12 - Ministry of War Information Center;-4,39721E+12;-2,29666E+11;-6,19114E+12;0,5;0,05;4
60007939;0;0;50000000;10000;31;1926;1000080;30004287;20000626;10000054;Esubara I - Moon 13 - Ministry of War Bureau Offices;-7,774E+11;-40604835840;-1,83297E+12;0,5;0,05;4
60007942;0;0;50000000;10000;31;1926;1000080;30004287;20000626;10000054;Esubara I - Moon 15 - Ministry of War Bureau Offices;-8,86613E+11;-46306959360;-1,80496E+12;0,5;0,05;4
60007945;0;0;50000000;10000;44;1926;1000080;30004280;20000626;10000054;Nalnifan VI - Moon 3 - Ministry of War Information Center;3,21916E+12;-2,97648E+11;-7,54969E+11;0,5;0,05;4
60007948;0;0;50000000;10000;43;1931;1000080;30004309;20000629;10000054;Hophib XII - Ministry of War Archives;3,16506E+12;-3747225600;1,14444E+12;0,5;0,05;4
60007951;0;0;50000000;10000;43;1931;1000080;30004308;20000629;10000054;Ned IV - Ministry of War Archives;-5,46064E+11;-10884096000;2,95239E+11;0,5;0,05;4
60007954;0;0;50000000;10000;43;1931;1000080;30004304;20000629;10000054;Huna VI - Moon 17 - Ministry of War Archives;-5,19026E+12;-4,79098E+11;5,44214E+12;0,5;0,05;4
60007957;0;0;50000000;10000;43;1931;1000080;30004309;20000629;10000054;Hophib VI - Moon 3 - Ministry of War Archives;3,44127E+11;-407838720;-7693393920;0,5;0,05;4
60007960;0;0;50000000;10000;43;1931;1000080;30004088;20000597;10000052;Joramok VI - Moon 14 - Ministry of War Archives;5,79811E+11;-21916016640;-8,23342E+11;0,5;0,05;4
60007963;0;0;50000000;10000;43;1931;1000080;30004090;20000597;10000052;Aband IV - Moon 12 - Ministry of War Archives;-3,75925E+11;55024558080;7,01289E+11;0,5;0,05;4
60007966;0;0;50000000;10000;44;1926;1000080;30004084;20000597;10000052;Ghesis IV - Moon 17 - Ministry of War Information Center;-9,65976E+11;-30819409920;-2,09411E+11;0,5;0,05;4
60007969;0;0;50000000;10000;43;1931;1000080;30004088;20000597;10000052;Joramok IV - Moon 4 - Ministry of War Archives;-3,30485E+11;12490874880;-1,88659E+11;0,5;0,05;4
60007972;0;0;50000000;10000;31;1926;1000080;30005232;20000765;10000067;Pamah II - Moon 1 - Ministry of War Bureau Offices;52332011520;-4041646080;-35182387200;0,5;0,05;4
60007975;0;0;50000000;10000;44;1926;1000080;30005232;20000765;10000067;Pamah V - Moon 20 - Ministry of War Information Center;-2,00692E+12;1,55001E+11;-57781985280;0,5;0,05;4
60007978;0;0;50000000;10000;43;1931;1000080;30005230;20000765;10000067;Manatirid VII - Moon 8 - Ministry of War Archives;-1,89445E+12;-78978539520;-2,71748E+12;0,5;0,05;4
60007981;0;0;50000000;10000;31;29387;1000080;30005231;20000765;10000067;Pashanai III - Moon 9 - Ministry of War Bureau Offices;-83873832960;5297479680;-3,8314E+11;0,5;0,05;4
60007984;0;0;50000000;10000;44;1926;1000080;30004155;20000608;10000052;Shemah V - Moon 1 - Ministry of War Information Center;2,91585E+11;-14711070720;-8184176640;0,5;0,05;4
60007987;0;0;50000000;10000;43;1931;1000080;30004160;20000608;10000052;Zorrabed VII - Moon 19 - Ministry of War Archives;7,1681E+11;1,26679E+11;3,72636E+11;0,5;0,05;4
60007990;0;0;50000000;10000;31;1926;1000080;30004155;20000608;10000052;Shemah VIII - Moon 19 - Ministry of War Bureau Offices;1,73697E+12;-87634944000;5,57428E+11;0,5;0,05;4
60007993;0;0;50000000;10000;44;1926;1000080;30004156;20000608;10000052;Asrios VIII - Ministry of War Information Center;1,52298E+12;-2,18146E+11;-8,20879E+11;0,5;0,05;4
60007996;0;0;50000000;10000;44;1926;1000080;30001703;20000252;10000020;Taru X - Moon 9 - Ministry of War Information Center;2,66206E+12;4,25186E+11;9,35744E+11;0,5;0,05;4
60007999;0;0;50000000;10000;44;1926;1000080;30001701;20000252;10000020;Yanuel XI - Moon 16 - Ministry of War Information Center;2,90357E+12;-3,63761E+11;2,10415E+11;0,5;0,05;4
60008002;0;0;50000000;10000;44;1926;1000080;30001701;20000252;10000020;Yanuel XI - Moon 4 - Ministry of War Information Center;2,9057E+12;-3,64027E+11;1,99863E+11;0,5;0,05;4
60008005;0;0;50000000;10000;31;1926;1000080;30001702;20000252;10000020;Nafrivik VIII - Moon 6 - Ministry of War Bureau Offices;-3,54105E+11;-59050352640;1,88165E+12;0,5;0,05;4
60008008;0;0;50000000;10000;43;1931;1000081;30004098;20000599;10000052;Turba VI - Ministry of Assessment Archives;7881400320;1321574400;-3,10807E+11;0,5;0,05;4
60008011;0;0;50000000;10000;43;1931;1000081;30004102;20000599;10000052;Inis-Ilix VII - Moon 1 - Ministry of Assessment Archives;-7,71699E+11;-65664983040;-1,50529E+12;0,5;0,05;4
60008014;0;0;50000000;10000;43;1931;1000081;30004100;20000599;10000052;Halibai IV - Moon 3 - Ministry of Assessment Archives;-2,10371E+11;30426931200;8,70398E+11;0,5;0,05;4
60008017;0;0;50000000;10000;43;1931;1000081;30004103;20000599;10000052;Kothe III - Moon 1 - Ministry of Assessment Archives;-1,33749E+11;19199877120;-1,21228E+11;0,5;0,05;4
60008020;0;0;50000000;10000;31;1926;1000081;30001690;20000250;10000020;Hostni V - Moon 4 - Ministry of Assessment Bureau Offices;-3,74885E+11;30531624960;2,02338E+11;0,5;0,05;4
60008023;0;0;50000000;10000;44;1926;1000081;30001692;20000250;10000020;Kibursha I - Ministry of Assessment Information Center;-44380938240;-8131829760;-56069038080;0,5;0,05;4
60008026;0;0;50000000;10000;44;1926;1000081;30001687;20000250;10000020;Lossa II - Ministry of Assessment Information Center;38783262720;2573475840;-95171420160;0,5;0,05;4
60008029;0;0;50000000;10000;44;1926;1000081;30001690;20000250;10000020;Hostni VI - Moon 7 - Ministry of Assessment Information Center;-6,39551E+11;52087234560;-3,62517E+11;0,5;0,05;4
60008032;0;0;50000000;10000;31;1926;1000081;30002224;20000326;10000043;Charra VI - Moon 13 - Ministry of Assessment Bureau Offices;1,34192E+12;80784138240;3,21349E+11;0,5;0,05;4
60008035;0;0;50000000;10000;44;1926;1000081;30002224;20000326;10000043;Charra I - Ministry of Assessment Information Center;-7774986240;-467066880;30616657920;0,5;0,05;4
60008038;0;0;50000000;10000;44;1926;1000081;30002224;20000326;10000043;Charra VII - Moon 19 - Ministry of Assessment Information Center;-1,84592E+12;-1,11125E+11;1,66592E+12;0,5;0,05;4
60008041;0;0;50000000;10000;31;1926;1000081;30002220;20000326;10000043;Aghesi VI - Moon 10 - Ministry of Assessment Bureau Offices;-3,58755E+11;-69294366720;2,83911E+11;0,5;0,05;4
60008044;0;0;50000000;10000;31;1926;1000081;30001733;20000256;10000020;Tew IX - Moon 13 - Ministry of Assessment Bureau Offices;-7,00452E+11;1,01232E+11;-1,68778E+12;0,5;0,05;4
60008047;0;0;50000000;10000;44;1926;1000081;30001730;20000256;10000020;Alra X - Moon 24 - Ministry of Assessment Information Center;-1,83943E+12;3,17899E+11;-7,40773E+11;0,5;0,05;4
60008050;0;0;50000000;10000;44;1926;1000081;30001731;20000256;10000020;Ilas VII - Moon 11 - Ministry of Assessment Information Center;4,31672E+11;-79314001920;-2,9057E+11;0,5;0,05;4
60008053;0;0;50000000;10000;31;1926;1000081;30001732;20000256;10000020;Zith VII - Moon 1 - Ministry of Assessment Bureau Offices;-8,70789E+11;68360970240;-5,07477E+11;0,5;0,05;4
60008056;0;0;50000000;10000;44;1926;1000081;30003502;20000511;10000043;Bahromab VIII - Moon 3 - Ministry of Assessment Information Center;-3,0685E+11;38960701440;6,70849E+11;0,5;0,05;4
60008059;0;0;50000000;10000;31;1926;1000081;30003502;20000511;10000043;Bahromab V - Ministry of Assessment Bureau Offices;66455101440;-8431165440;1,55159E+11;0,5;0,05;4
60008062;0;0;50000000;10000;43;1931;1000081;30003505;20000511;10000043;Fabum III - Ministry of Assessment Archives;-67618775040;-8070144000;-2,73785E+11;0,5;0,05;4
60008065;0;0;50000000;10000;44;1926;1000081;30003502;20000511;10000043;Bahromab IX - Moon 4 - Ministry of Assessment Information Center;1,3606E+12;-1,72756E+11;1,22176E+12;0,5;0,05;4
60008068;0;0;50000000;10000;43;1931;1000081;30002983;20000437;10000036;Soosat X - Moon 7 - Ministry of Assessment Archives;1,24059E+12;1,22035E+11;-3,11929E+12;0,5;0,05;4
60008071;0;0;50000000;10000;44;1926;1000081;30002986;20000437;10000036;Mendori IV - Moon 1 - Ministry of Assessment Information Center;-847257600;-29614080;1,41926E+11;0,5;0,05;4
60008074;0;0;50000000;10000;31;1926;1000081;30002982;20000437;10000036;Rahadalon VIII - Moon 2 - Ministry of Assessment Bureau Offices;1,13902E+12;-2,11236E+11;-1,77016E+12;0,5;0,05;4
60008077;0;0;50000000;10000;44;1926;1000081;30002984;20000437;10000036;Ibash II - Ministry of Assessment Information Center;1,07497E+11;-4029112320;1,45043E+11;0,5;0,05;4
60008080;0;0;50000000;10000;44;1926;1000081;30002254;20000330;10000043;Jerma V - Ministry of Assessment Information Center;2,77092E+11;14959534080;2,76154E+11;0,5;0,05;4
60008083;0;0;50000000;10000;31;1926;1000081;30002256;20000330;10000043;Reyi VII - Moon 1 - Ministry of Assessment Bureau Offices;-4,33037E+11;-80704266240;6,18369E+11;0,5;0,05;4
60008086;0;0;50000000;10000;31;1926;1000081;30002254;20000330;10000043;Jerma VII - Moon 4 - Ministry of Assessment Bureau Offices;-3,87374E+12;-2,09128E+11;-51719823360;0,5;0,05;4
60008089;0;0;50000000;10000;31;1926;1000081;30002252;20000330;10000043;Bika VII - Moon 3 - Ministry of Assessment Bureau Offices;6,61045E+11;-1,0777E+11;2,76969E+11;0,5;0,05;4
60008092;0;0;50000000;10000;43;1931;1000081;30005195;20000760;10000067;Vecamia VII - Moon 2 - Ministry of Assessment Archives;12393062400;669818880;-1,3542E+12;0,5;0,05;4
60008095;0;0;50000000;10000;43;1931;1000081;30005195;20000760;10000067;Vecamia V - Moon 1 - Ministry of Assessment Archives;-8565104640;-462888960;-2,09935E+11;0,5;0,05;4
60008098;0;0;50000000;10000;44;1926;1000081;30005194;20000760;10000067;Cleyd IV - Moon 13 - Ministry of Assessment Information Center;-8,2783E+11;-1,64836E+11;91831787520;0,5;0,05;4
60008101;0;0;50000000;10000;44;1926;1000081;30005194;20000760;10000067;Cleyd IV - Moon 6 - Ministry of Assessment Information Center;-8,37736E+11;-1,66807E+11;1,00121E+11;0,5;0,05;4
60008104;0;0;50000000;10000;31;1926;1000081;30003076;20000449;10000038;Gammel X - Moon 3 - Ministry of Assessment Bureau Offices;-1,56043E+12;-2,7286E+11;-2,17518E+12;0,5;0,05;4
60008107;0;0;50000000;10000;44;1926;1000081;30003072;20000449;10000038;Iesa VI - Moon 6 - Ministry of Assessment Information Center;-1,00058E+12;-1,99852E+11;3,07046E+12;0,5;0,05;4
60008110;0;0;50000000;10000;44;1926;1000081;30003077;20000449;10000038;Uusanen IV - Moon 1 - Ministry of Assessment Information Center;2,92981E+11;31204270080;-5,37924E+11;0,5;0,05;4
60008113;0;0;50000000;10000;31;1926;1000081;30003073;20000449;10000038;Netsalakka I - Ministry of Assessment Bureau Offices;14053908480;-346644480;-35449282560;0,5;0,05;4
60008116;0;0;50000000;10000;31;1926;1000081;30004242;20000621;10000054;Sadana VIII - Ministry of Assessment Bureau Offices;4,59434E+12;-9,16522E+11;-93168967680;0,5;0,05;4
60008119;0;0;50000000;10000;43;1931;1000081;30004247;20000621;10000054;Marmeha V - Moon 3 - Ministry of Assessment Archives;1,33366E+12;-1,74898E+11;-5,41862E+11;0,5;0,05;4
60008122;0;0;50000000;10000;43;1931;1000081;30004247;20000621;10000054;Marmeha II - Ministry of Assessment Archives;-31988244480;4190822400;-1,23674E+11;0,5;0,05;4
60008125;0;0;50000000;10000;31;1926;1000081;30004242;20000621;10000054;Sadana VII - Moon 10 - Ministry of Assessment Bureau Offices;-5,94092E+11;1,18514E+11;1,10419E+12;0,5;0,05;4
60008128;0;0;50000000;10000;14;1927;1000082;30002199;20000323;10000043;Bashakru IV - Ministry of Internal Order Assembly Plant;-2,67189E+11;-39706583040;-8080711680;0,5;0,05;4
60008131;0;0;50000000;10000;15;1929;1000082;30002201;20000323;10000043;Shuria IV - Moon 1 - Ministry of Internal Order Logistic Support;71331717120;-6648176640;18669527040;0,5;0,05;4
60008134;0;0;50000000;10000;15;1929;1000082;30002197;20000323;10000043;Akhragan VIII - Moon 5 - Ministry of Internal Order Logistic Support;1,33824E+12;2,14747E+11;-4,21E+11;0,5;0,05;4
60008137;0;0;50000000;10000;14;1927;1000082;30002201;20000323;10000043;Shuria X - Moon 16 - Ministry of Internal Order Assembly Plant;2,11672E+12;-1,97282E+11;-1,81728E+11;0,5;0,05;4
60008140;0;0;50000000;10000;15;1929;1000082;30005238;20000766;10000067;Menai V - Ministry of Internal Order Logistic Support;9,04326E+11;1,33944E+11;-8,51434E+11;0,5;0,05;4
60008143;0;0;50000000;10000;14;1927;1000082;30005239;20000766;10000067;Aring VIII - Moon 7 - Ministry of Internal Order Assembly Plant;1,95468E+11;-31057797120;4,34766E+11;0,5;0,05;4
60008146;0;0;50000000;10000;15;1929;1000082;30005239;20000766;10000067;Aring VIII - Moon 12 - Ministry of Internal Order Logistic Support;1,95516E+11;-31065415680;4,36177E+11;0,5;0,05;4
60008149;0;0;50000000;10000;14;1927;1000082;30005237;20000766;10000067;Chej VI - Ministry of Internal Order Assembly Plant;-2,04724E+11;-18250506240;2,87359E+11;0,5;0,05;4
60008152;0;0;50000000;10000;15;1929;1000082;30004248;20000622;10000054;Haimeh IX - Moon 11 - Ministry of Internal Order Logistic Support;-1,45651E+12;2,0275E+11;6,4046E+11;0,5;0,05;4
60008155;0;0;50000000;10000;15;1929;1000082;30004251;20000622;10000054;Mishi VI - Moon 1 - Ministry of Internal Order Logistic Support;-3,12299E+11;-13298442240;3,07154E+11;0,5;0,05;4
60008158;0;0;50000000;10000;13;1931;1000082;30004252;20000622;10000054;Bazadod IX - Moon 4 - Ministry of Internal Order Testing Facilities;-6,42269E+11;-1,0894E+11;1,03722E+12;0,5;0,05;4
60008161;0;0;50000000;10000;14;1927;1000082;30004248;20000622;10000054;Haimeh IX - Moon 8 - Ministry of Internal Order Assembly Plant;-1,45436E+12;2,02453E+11;6,38145E+11;0,5;0,05;4
60008164;0;0;50000000;10000;14;1927;1000082;30003488;20000509;10000043;Penirgman IX - Moon 3 - Ministry of Internal Order Assembly Plant;-1,07123E+12;35827507200;1,35692E+12;0,5;0,05;4
60008167;0;0;50000000;10000;14;1927;1000082;30003488;20000509;10000043;Penirgman VII - Ministry of Internal Order Assembly Plant;2,71211E+11;-9070387200;-1,07786E+12;0,5;0,05;4
60008170;0;0;50000000;10000;14;1927;1000082;30003492;20000509;10000043;Orkashu VI - Moon 7 - Ministry of Internal Order Assembly Plant;69880258560;-8049500160;2,84738E+11;0,5;0,05;4
60008173;0;0;50000000;10000;14;1927;1000082;30003488;20000509;10000043;Penirgman VI - Ministry of Internal Order Assembly Plant;-2,83599E+11;9484984320;-7,93599E+11;0,5;0,05;4
60008176;0;0;50000000;10000;15;1929;1000082;30005261;20000770;10000067;Antem VI - Moon 6 - Ministry of Internal Order Logistic Support;1,44795E+11;-7350067200;4,66758E+11;0,5;0,05;4
60008179;0;0;50000000;10000;14;1927;1000082;30005261;20000770;10000067;Antem VI - Moon 7 - Ministry of Internal Order Assembly Plant;1,45359E+11;-7379312640;4,66236E+11;0,5;0,05;4
60008182;0;0;50000000;10000;14;1927;1000082;30005261;20000770;10000067;Antem VIII - Moon 18 - Ministry of Internal Order Assembly Plant;-1,21526E+12;61690552320;1,68522E+12;0,5;0,05;4
60008185;0;0;50000000;10000;15;1929;1000082;30005263;20000770;10000067;Mozzidit VIII - Ministry of Internal Order Logistic Support;-6,15478E+11;-37423472640;-1,47111E+12;0,5;0,05;4
60008188;0;0;50000000;10000;14;1927;1000082;30003092;20000452;10000038;Komaa VII - Moon 7 - Ministry of Internal Order Assembly Plant;-1,54502E+12;1,75637E+11;-3,37347E+12;0,5;0,05;4
60008191;0;0;50000000;10000;14;1927;1000082;30003092;20000452;10000038;Komaa VII - Moon 10 - Ministry of Internal Order Assembly Plant;-1,54695E+12;1,75857E+11;-3,37437E+12;0,5;0,05;4
60008194;0;0;50000000;10000;13;1931;1000082;30003096;20000452;10000038;Kurmaru I - Ministry of Internal Order Testing Facilities;-58923048960;-3446661120;-1,20478E+11;0,5;0,05;4
60008197;0;0;50000000;10000;15;1929;1000082;30003095;20000452;10000038;Furskeshin V - Moon 2 - Ministry of Internal Order Logistic Support;3,89851E+11;21880872960;-37121187840;0,5;0,05;4
60008200;0;0;50000000;10000;14;1927;1000082;30005045;20000738;10000065;Nahyeen IX - Moon 3 - Ministry of Internal Order Assembly Plant;5,39614E+11;-65350410240;1,25171E+12;0,5;0,05;4
60008203;0;0;50000000;10000;14;1927;1000082;30005048;20000738;10000065;Polfaly V - Moon 2 - Ministry of Internal Order Assembly Plant;3,78667E+11;-39131258880;-8,58183E+11;0,5;0,05;4
60008206;0;0;50000000;10000;14;1927;1000082;30005047;20000738;10000065;Nibainkier VII - Ministry of Internal Order Assembly Plant;8,74396E+11;4926627840;7,25645E+11;0,5;0,05;4
60008209;0;0;50000000;10000;14;1927;1000082;30005045;20000738;10000065;Nahyeen VI - Ministry of Internal Order Assembly Plant;99593134080;-12057354240;4,59132E+11;0,5;0,05;4
60008212;0;0;50000000;10000;15;1929;1000082;30002971;20000435;10000036;Sasoutikh VI - Moon 3 - Ministry of Internal Order Logistic Support;1,78889E+11;31175761920;2,00768E+12;0,5;0,05;4
60008215;0;0;50000000;10000;15;1929;1000082;30002972;20000435;10000036;Gheth VIII - Moon 8 - Ministry of Internal Order Logistic Support;-5,85956E+11;35367936000;1,21068E+12;0,5;0,05;4
60008218;0;0;50000000;10000;15;1929;1000082;30002973;20000435;10000036;Lisudeh IV - Moon 9 - Ministry of Internal Order Logistic Support;3,07392E+11;-61956710400;1,58521E+11;0,5;0,05;4
60008221;0;0;50000000;10000;15;1929;1000082;30002974;20000435;10000036;Mehatoor I - Ministry of Internal Order Logistic Support;-67425361920;1569792000;-2222776320;0,5;0,05;4
60008224;0;0;50000000;10000;14;1927;1000082;30001674;20000247;10000020;Hilaban VI - Ministry of Internal Order Assembly Plant;5,58873E+12;-1,04123E+12;-3,92664E+11;0,5;0,05;4
60008227;0;0;50000000;10000;14;1927;1000082;30001674;20000247;10000020;Hilaban II - Moon 1 - Ministry of Internal Order Assembly Plant;-1,06243E+11;19793879040;1,9839E+11;0,5;0,05;4
60008230;0;0;50000000;10000;15;1929;1000082;30001670;20000247;10000020;Baviasi V - Moon 1 - Ministry of Internal Order Logistic Support;-1,63909E+11;32472391680;-3,69829E+11;0,5;0,05;4
60008233;0;0;50000000;10000;15;1929;1000082;30001674;20000247;10000020;Hilaban III - Moon 7 - Ministry of Internal Order Logistic Support;-1,95798E+11;36478525440;1,29024E+12;0,5;0,05;4
60008236;0;0;50000000;10000;13;1931;1000082;30005280;20000772;10000067;Partod VII - Moon 18 - Ministry of Internal Order Testing Facilities;-1,84215E+12;2,32362E+11;1,01771E+12;0,5;0,05;4
60008239;0;0;50000000;10000;14;1927;1000082;30005276;20000772;10000067;Sharza III - Ministry of Internal Order Assembly Plant;-1,76415E+11;-17607598080;-2,32066E+11;0,5;0,05;4
60008242;0;0;50000000;10000;15;1929;1000082;30005279;20000772;10000067;Anara VIII - Moon 8 - Ministry of Internal Order Logistic Support;3,54777E+12;4,18348E+11;2,65107E+12;0,5;0,05;4
60008245;0;0;50000000;10000;15;1929;1000082;30005275;20000772;10000067;Azedi IX - Ministry of Internal Order Logistic Support;-3,65786E+12;1,72885E+11;3,67162E+12;0,5;0,05;4
60008248;0;0;50000000;10000;43;1931;1000083;30002200;20000323;10000043;Sukirah VIII - Moon 5 - Amarr Trade Registry Archives;1,16246E+12;-1,4599E+11;6,67753E+11;0,5;0,05;4
