REGIONID;CONSTELLATIONID;CONSTELLATIONNAME;X;Y;Z;XMIN;XMAX;YMIN;YMAX;ZMIN;ZMAX;FACTIONID;RADIUS
11000006;21000045;B-C00045;7,85348E+18;2,03414E+16;-9,66622E+18;7,84225E+18;7,85528E+18;-6,51539E+15;6,51793E+15;9,65716E+18;9,6702E+18;;6,51666E+15
11000006;21000046;B-C00046;7,81466E+18;-1,27334E+15;-9,66906E+18;7,78894E+18;7,81309E+18;-1,20738E+16;1,20735E+16;9,65094E+18;9,67508E+18;;1,20737E+16
11000006;21000047;B-C00047;7,84277E+18;4,64774E+14;-9,69586E+18;7,83324E+18;7,84722E+18;-6,97671E+15;7,00488E+15;9,68079E+18;9,69477E+18;;6,99079E+15
11000006;21000048;B-C00048;7,79522E+18;2,00415E+16;-9,62784E+18;7,80498E+18;7,81211E+18;-3,56066E+15;3,56228E+15;9,62916E+18;9,63629E+18;;3,56147E+15
11000006;21000049;B-C00049;7,82461E+18;2,11679E+16;-9,67293E+18;7,82164E+18;7,8273E+18;-2,82096E+15;2,83663E+15;9,64957E+18;9,65523E+18;;2,8288E+15
11000006;21000050;B-C00050;7,84654E+18;3,82277E+16;-9,61481E+18;7,85384E+18;7,86284E+18;-4,50329E+15;4,49588E+15;9,6241E+18;9,6331E+18;;4,49959E+15
11000006;21000051;B-C00051;7,83644E+18;1,57523E+16;-9,64949E+18;7,81404E+18;7,82093E+18;-3,45197E+15;3,43289E+15;9,63716E+18;9,64404E+18;;3,44243E+15
11000006;21000052;B-C00052;7,83061E+18;3,22209E+16;-9,66989E+18;7,83771E+18;7,84466E+18;-3,47909E+15;3,47608E+15;9,66709E+18;9,67404E+18;;3,47759E+15
11000006;21000053;B-C00053;7,82972E+18;-6,89892E+14;-9,65662E+18;7,83431E+18;7,83761E+18;-1,65822E+15;1,64412E+15;9,66346E+18;9,66676E+18;;1,65117E+15
11000006;21000054;B-C00054;7,86273E+18;1,46457E+16;-9,66727E+18;7,85211E+18;7,87383E+18;-1,08702E+16;1,08475E+16;9,66377E+18;9,68549E+18;;1,08588E+16
11000007;21000055;B-C00055;7,65164E+18;1,86751E+16;-9,75861E+18;7,63867E+18;7,64392E+18;-2,6175E+15;2,6249E+15;9,75411E+18;9,75935E+18;;2,6212E+15
11000007;21000056;B-C00056;7,61118E+18;4,4134E+16;-9,76632E+18;7,58433E+18;7,60306E+18;-9,37659E+15;9,35473E+15;9,75135E+18;9,77008E+18;;9,36566E+15
11000007;21000057;B-C00057;7,65996E+18;2,77243E+16;-9,71197E+18;7,66346E+18;7,69354E+18;-1,50441E+16;1,50381E+16;9,6876E+18;9,71768E+18;;1,50411E+16
11000007;21000058;B-C00058;7,61397E+18;2,90117E+16;-9,74319E+18;7,61622E+18;7,62864E+18;-6,21776E+15;6,1967E+15;9,71981E+18;9,73222E+18;;6,20723E+15
11000007;21000059;B-C00059;7,63348E+18;3,44985E+16;-9,68185E+18;7,61917E+18;7,64537E+18;-1,3111E+16;1,30934E+16;9,67406E+18;9,70027E+18;;1,31022E+16
11000008;21000060;B-C00060;7,53067E+18;2,70406E+16;-9,62836E+18;7,5365E+18;7,53927E+18;-1,39705E+15;1,3816E+15;9,63504E+18;9,63781E+18;;1,38932E+15
11000008;21000061;B-C00061;7,51062E+18;1,81363E+16;-9,65176E+18;7,50137E+18;7,50763E+18;-3,13767E+15;3,12399E+15;9,6579E+18;9,66416E+18;;3,13083E+15
11000008;21000062;B-C00062;7,51411E+18;1,1851E+16;-9,63972E+18;7,5026E+18;7,51292E+18;-5,16312E+15;5,15467E+15;9,6253E+18;9,63562E+18;;5,1589E+15
11000008;21000063;B-C00063;7,48651E+18;4,18966E+16;-9,62598E+18;7,47603E+18;7,49229E+18;-8,1132E+15;8,13983E+15;9,62494E+18;9,64119E+18;;8,12652E+15
11000008;21000064;B-C00064;7,4866E+18;1,89948E+16;-9,67328E+18;7,4761E+18;7,482E+18;-2,9422E+15;2,9589E+15;9,66877E+18;9,67467E+18;;2,95055E+15
11000008;21000065;B-C00065;7,50196E+18;2,94765E+16;-9,60952E+18;7,49391E+18;7,5042E+18;-5,16037E+15;5,13058E+15;9,59219E+18;9,60248E+18;;5,14548E+15
11000008;21000066;B-C00066;7,48477E+18;3,30963E+16;-9,663E+18;7,48897E+18;7,49972E+18;-5,37032E+15;5,37796E+15;9,64215E+18;9,6529E+18;;5,37414E+15
11000008;21000067;B-C00067;7,50022E+18;1,06652E+16;-9,66827E+18;7,50437E+18;7,5157E+18;-5,67366E+15;5,65361E+15;9,64777E+18;9,6591E+18;;5,66364E+15
11000008;21000068;B-C00068;7,47416E+18;2,15293E+16;-9,62823E+18;7,47646E+18;7,48056E+18;-2,04924E+15;2,0505E+15;9,61537E+18;9,61947E+18;;2,04987E+15
11000008;21000069;B-C00069;7,50487E+18;3,74487E+15;-9,62539E+18;7,5167E+18;7,51865E+18;-9,64026E+14;9,93572E+14;9,6314E+18;9,63336E+18;;9,78799E+14
11000008;21000070;B-C00070;7,56698E+18;2,64709E+16;-9,66853E+18;7,52842E+18;7,53613E+18;-3,85976E+15;3,85629E+15;9,66404E+18;9,67175E+18;;3,85803E+15
11000008;21000071;B-C00071;7,44897E+18;3,88417E+16;-9,63815E+18;7,45837E+18;7,47264E+18;-7,13018E+15;7,13556E+15;9,63394E+18;9,6482E+18;;7,13287E+15
11000008;21000072;B-C00072;7,53375E+18;-1,93895E+16;-9,61031E+18;7,51909E+18;7,52265E+18;-1,77103E+15;1,78283E+15;9,60757E+18;9,61112E+18;;1,77693E+15
11000008;21000073;B-C00073;7,52767E+18;7,26278E+15;-9,66534E+18;7,51903E+18;7,52447E+18;-2,72045E+15;2,72355E+15;9,66158E+18;9,66702E+18;;2,722E+15
11000008;21000074;B-C00074;7,52769E+18;4,17055E+16;-9,59935E+18;7,5224E+18;7,54005E+18;-8,81849E+15;8,82977E+15;9,58911E+18;9,60676E+18;;8,82413E+15
11000008;21000075;B-C00075;7,48202E+18;-2,91288E+16;-9,59888E+18;7,47166E+18;7,49167E+18;-1,00152E+16;9,99171E+15;9,58777E+18;9,60777E+18;;1,00035E+16
11000009;21000076;C-C00076;7,76034E+18;2,04276E+16;-9,84581E+18;7,74523E+18;7,77133E+18;-1,30484E+16;1,30549E+16;9,82071E+18;9,84681E+18;;1,30516E+16
11000009;21000077;C-C00077;7,74045E+18;1,42921E+16;-9,83593E+18;7,7305E+18;7,74296E+18;-6,23309E+15;6,22679E+15;9,83623E+18;9,84869E+18;;6,22994E+15
11000009;21000078;C-C00078;7,76476E+18;3,14618E+16;-9,86208E+18;7,77469E+18;7,78824E+18;-6,78174E+15;6,76706E+15;9,84543E+18;9,85897E+18;;6,7744E+15
11000009;21000079;C-C00079;7,74779E+18;1,02691E+16;-9,80258E+18;7,72954E+18;7,74028E+18;-5,36132E+15;5,38289E+15;9,81062E+18;9,82136E+18;;5,37211E+15
11000009;21000080;C-C00080;7,74742E+18;1,93181E+16;-9,81418E+18;7,75621E+18;7,7665E+18;-5,15461E+15;5,13489E+15;9,80857E+18;9,81886E+18;;5,14475E+15
11000009;21000081;C-C00081;7,75105E+18;1,42622E+16;-9,86229E+18;7,7586E+18;7,76081E+18;-1,10476E+15;1,10502E+15;9,84941E+18;9,85161E+18;;1,10489E+15
11000009;21000082;C-C00082;7,74248E+18;2,96432E+16;-9,85911E+18;7,74786E+18;7,75804E+18;-5,08189E+15;5,10155E+15;9,85342E+18;9,8636E+18;;5,09172E+15
11000009;21000083;C-C00083;7,76507E+18;7,37667E+15;-9,81848E+18;7,77243E+18;7,79488E+18;-1,12114E+16;1,12288E+16;9,81107E+18;9,83351E+18;;1,12201E+16
11000009;21000084;C-C00084;7,79361E+18;2,41115E+16;-9,84455E+18;7,78207E+18;7,7878E+18;-2,87354E+15;2,85172E+15;9,83756E+18;9,84329E+18;;2,86263E+15
11000010;21000085;C-C00085;7,48738E+18;2,33982E+16;-9,72375E+18;7,48785E+18;7,49084E+18;-1,49018E+15;1,49487E+15;9,71959E+18;9,72257E+18;;1,49253E+15
11000010;21000086;C-C00086;7,42338E+18;3,42059E+16;-9,68481E+18;7,41569E+18;7,44229E+18;-1,32878E+16;1,33154E+16;9,65771E+18;9,68431E+18;;1,33016E+16
11000010;21000087;C-C00087;7,46679E+18;8,69205E+15;-9,72676E+18;7,4537E+18;7,47393E+18;-1,01159E+16;1,0116E+16;9,70758E+18;9,72781E+18;;1,0116E+16
11000010;21000088;C-C00088;7,47814E+18;1,19303E+16;-9,69502E+18;7,476E+18;7,48468E+18;-4,33934E+15;4,33846E+15;9,6882E+18;9,69688E+18;;4,3389E+15
11000010;21000089;C-C00089;7,45147E+18;-5,12159E+15;-9,71057E+18;7,44828E+18;7,45176E+18;-1,73622E+15;1,73823E+15;9,70561E+18;9,70909E+18;;1,73723E+15
11000010;21000090;C-C00090;7,45117E+18;1,15455E+16;-9,69799E+18;7,45461E+18;7,46646E+18;-5,92446E+15;5,93257E+15;9,68901E+18;9,70086E+18;;5,92852E+15
11000010;21000091;C-C00091;7,46888E+18;3,16499E+16;-9,67006E+18;7,46093E+18;7,48802E+18;-1,35545E+16;1,35357E+16;9,65391E+18;9,681E+18;;1,35451E+16
11000010;21000092;C-C00092;7,43696E+18;3,27999E+16;-9,69534E+18;7,4211E+18;7,44915E+18;-1,40191E+16;1,40334E+16;9,70724E+18;9,73529E+18;;1,40262E+16
11000011;21000093;C-C00093;7,45055E+18;3,9172E+16;-9,48623E+18;7,43387E+18;7,44076E+18;-3,44209E+15;3,44059E+15;9,47814E+18;9,48502E+18;;3,44134E+15
11000011;21000094;C-C00094;7,37907E+18;1,8707E+16;-9,4677E+18;7,36961E+18;7,37349E+18;-1,94706E+15;1,93561E+15;9,48558E+18;9,48946E+18;;1,94133E+15
11000011;21000095;C-C00095;7,40245E+18;5,03935E+15;-9,4703E+18;7,38818E+18;7,41963E+18;-1,57303E+16;1,57248E+16;9,45415E+18;9,48561E+18;;1,57275E+16
11000011;21000096;C-C00096;7,43077E+18;4,69205E+15;-9,40765E+18;7,41581E+18;7,42529E+18;-4,74645E+15;4,72663E+15;9,40919E+18;9,41866E+18;;4,73654E+15
11000011;21000097;C-C00097;7,42246E+18;1,38565E+16;-9,43912E+18;7,41133E+18;7,4145E+18;-1,59687E+15;1,57625E+15;9,43089E+18;9,43406E+18;;1,58656E+15
11000011;21000098;C-C00098;7,38937E+18;1,99619E+16;-9,44521E+18;7,37487E+18;7,39561E+18;-1,03709E+16;1,03662E+16;9,43593E+18;9,45667E+18;;1,03686E+16
11000011;21000099;C-C00099;7,36712E+18;3,40489E+16;-9,50338E+18;7,385E+18;7,39854E+18;-6,77264E+15;6,76071E+15;9,48628E+18;9,49982E+18;;6,76667E+15
11000011;21000100;C-C00100;7,41643E+18;5,21685E+16;-9,45398E+18;7,40792E+18;7,42039E+18;-6,24074E+15;6,23078E+15;9,4434E+18;9,45587E+18;;6,23576E+15
11000011;21000101;C-C00101;7,43123E+18;1,48055E+16;-9,45667E+18;7,42245E+18;7,44875E+18;-1,31557E+16;1,31434E+16;9,44485E+18;9,47114E+18;;1,31496E+16
11000011;21000102;C-C00102;7,36673E+18;2,26503E+16;-9,43921E+18;7,35666E+18;7,37256E+18;-7,94737E+15;7,94887E+15;9,43704E+18;9,45294E+18;;7,94812E+15
11000011;21000103;C-C00103;7,35217E+18;4,42169E+16;-9,48118E+18;7,35898E+18;7,37085E+18;-5,93469E+15;5,94368E+15;9,48764E+18;9,49952E+18;;5,93919E+15
11000011;21000104;C-C00104;7,41866E+18;1,97274E+16;-9,4229E+18;7,41922E+18;7,42817E+18;-4,47881E+15;4,4625E+15;9,43376E+18;9,4427E+18;;4,47065E+15
11000011;21000105;C-C00105;7,43541E+18;1,28094E+16;-9,42284E+18;7,42948E+18;7,45592E+18;-1,32216E+16;1,32121E+16;9,41387E+18;9,4403E+18;;1,32168E+16
11000012;21000106;C-C00106;7,43586E+18;1,03288E+16;-9,33768E+18;7,44447E+18;7,4476E+18;-1,55556E+15;1,57985E+15;9,31819E+18;9,32133E+18;;1,56771E+15
11000012;21000107;C-C00107;7,48889E+18;2,22325E+16;-9,36373E+18;7,47488E+18;7,50447E+18;-1,4794E+16;1,47908E+16;9,34123E+18;9,37082E+18;;1,47924E+16
11000012;21000108;C-C00108;7,46137E+18;1,43873E+15;-9,3287E+18;7,45312E+18;7,4674E+18;-7,13981E+15;7,14654E+15;9,32938E+18;9,34367E+18;;7,14317E+15
11000012;21000109;C-C00109;7,43577E+18;2,1363E+16;-9,3641E+18;7,44205E+18;7,46903E+18;-1,3495E+16;1,34872E+16;9,34617E+18;9,37315E+18;;1,34911E+16
11000012;21000110;C-C00110;7,4559E+18;1,52597E+16;-9,27921E+18;7,45376E+18;7,48142E+18;-1,38286E+16;1,38331E+16;9,27183E+18;9,29949E+18;;1,38308E+16
11000012;21000111;C-C00111;7,45109E+18;3,51174E+16;-9,33308E+18;7,42775E+18;7,44982E+18;-1,10214E+16;1,10503E+16;9,32937E+18;9,35144E+18;;1,10358E+16
11000012;21000112;C-C00112;7,50652E+18;2,4813E+16;-9,30989E+18;7,49766E+18;7,5072E+18;-4,76325E+15;4,77868E+15;9,32428E+18;9,33382E+18;;4,77096E+15
11000012;21000113;C-C00113;7,44052E+18;2,73479E+16;-9,31417E+18;7,4327E+18;7,43942E+18;-3,35438E+15;3,36343E+15;9,30642E+18;9,31314E+18;;3,3589E+15
11000012;21000114;C-C00114;7,45335E+18;1,71261E+16;-9,31497E+18;7,4284E+18;7,45377E+18;-1,2686E+16;1,26856E+16;9,28127E+18;9,30664E+18;;1,26858E+16
11000012;21000115;C-C00115;7,47093E+18;-7,50723E+15;-9,33094E+18;7,47418E+18;7,47965E+18;-2,74811E+15;2,72521E+15;9,30244E+18;9,30791E+18;;2,73666E+15
11000012;21000116;C-C00116;7,45871E+18;1,01925E+16;-9,30782E+18;7,45283E+18;7,46415E+18;-5,66469E+15;5,65168E+15;9,31016E+18;9,32147E+18;;5,65819E+15
11000012;21000117;C-C00117;7,48551E+18;6,69391E+15;-9,33488E+18;7,47271E+18;7,476E+18;-1,64736E+15;1,63588E+15;9,32587E+18;9,32915E+18;;1,64162E+15
11000012;21000118;C-C00118;7,4932E+18;2,53548E+16;-9,29282E+18;7,48392E+18;7,49227E+18;-4,16996E+15;4,1838E+15;9,29336E+18;9,30172E+18;;4,17688E+15
11000012;21000119;C-C00119;7,48895E+18;2,44474E+16;-9,29955E+18;7,48703E+18;7,49224E+18;-2,5968E+15;2,61256E+15;9,28335E+18;9,28855E+18;;2,60468E+15
11000012;21000120;C-C00120;7,46846E+18;1,12562E+16;-9,35611E+18;7,46903E+18;7,47132E+18;-1,12792E+15;1,15556E+15;9,36078E+18;9,36306E+18;;1,14174E+15
11000012;21000121;C-C00121;7,48221E+18;2,42253E+16;-9,31761E+18;7,4845E+18;7,50261E+18;-9,04471E+15;9,06479E+15;9,30456E+18;9,32267E+18;;9,05475E+15
11000013;21000122;C-C00122;7,65503E+18;2,87029E+16;-9,1927E+18;7,64572E+18;7,66424E+18;-9,26963E+15;9,24786E+15;9,17077E+18;9,18929E+18;;9,25875E+15
11000013;21000123;C-C00123;7,73189E+18;2,53357E+16;-9,18083E+18;7,69678E+18;7,72459E+18;-1,38942E+16;1,39179E+16;9,16739E+18;9,1952E+18;;1,39061E+16
11000013;21000124;C-C00124;7,68161E+18;2,95702E+16;-9,25348E+18;7,67765E+18;7,7115E+18;-1,69163E+16;1,69395E+16;9,22102E+18;9,25487E+18;;1,69279E+16
11000013;21000125;C-C00125;7,64609E+18;1,31444E+16;-9,25705E+18;7,6186E+18;7,66247E+18;-2,19357E+16;2,19281E+16;9,21992E+18;9,26379E+18;;2,19319E+16
11000013;21000126;C-C00126;7,71962E+18;2,55301E+16;-9,26678E+18;7,70387E+18;7,74684E+18;-2,14753E+16;2,14933E+16;9,24677E+18;9,28974E+18;;2,14843E+16
11000013;21000127;C-C00127;7,75123E+18;-2,92389E+15;-9,18103E+18;7,73374E+18;7,75278E+18;-9,521E+15;9,52256E+15;9,1606E+18;9,17965E+18;;9,52178E+15
11000013;21000128;C-C00128;7,74485E+18;2,21837E+16;-9,20238E+18;7,73341E+18;7,75111E+18;-8,84171E+15;8,85479E+15;9,18788E+18;9,20557E+18;;8,84825E+15
11000014;21000129;C-C00129;7,89341E+18;2,06747E+16;-9,30479E+18;7,89466E+18;7,90162E+18;-3,48121E+15;3,47418E+15;9,29383E+18;9,30078E+18;;3,4777E+15
11000014;21000130;C-C00130;7,90691E+18;1,33625E+16;-9,29021E+18;7,92313E+18;7,92529E+18;-1,08292E+15;1,07953E+15;9,29748E+18;9,29964E+18;;1,08123E+15
11000014;21000131;C-C00131;7,91904E+18;2,10991E+16;-9,3086E+18;7,91232E+18;7,91523E+18;-1,44566E+15;1,46887E+15;9,31386E+18;9,31677E+18;;1,45727E+15
11000014;21000132;C-C00132;7,91766E+18;1,01996E+16;-9,32091E+18;7,92566E+18;7,92803E+18;-1,18995E+15;1,17986E+15;9,31967E+18;9,32204E+18;;1,1849E+15
11000014;21000133;C-C00133;7,9204E+18;2,65025E+15;-9,29409E+18;7,92553E+18;7,93486E+18;-4,67461E+15;4,65049E+15;9,30193E+18;9,31125E+18;;4,66255E+15
11000014;21000134;C-C00134;7,93231E+18;3,85632E+15;-9,30717E+18;7,92061E+18;7,92227E+18;-8,35023E+14;8,28082E+14;9,31057E+18;9,31224E+18;;8,31553E+14
11000014;21000135;C-C00135;7,90903E+18;2,78806E+16;-9,30761E+18;7,89747E+18;7,90428E+18;-3,40103E+15;3,40602E+15;9,30868E+18;9,31549E+18;;3,40352E+15
11000014;21000136;C-C00136;7,91767E+18;4,48567E+15;-9,29238E+18;7,91686E+18;7,92052E+18;-1,8185E+15;1,8463E+15;9,29154E+18;9,2952E+18;;1,8324E+15
11000014;21000137;C-C00137;7,9289E+18;4,70042E+15;-9,33035E+18;7,9015E+18;7,9151E+18;-6,80989E+15;6,79252E+15;9,31781E+18;9,33141E+18;;6,80121E+15
11000014;21000138;C-C00138;7,92973E+18;3,61744E+16;-9,31103E+18;7,91222E+18;7,9168E+18;-2,28708E+15;2,29143E+15;9,30729E+18;9,31187E+18;;2,28926E+15
11000014;21000139;C-C00139;7,92106E+18;3,48742E+16;-9,28648E+18;7,92464E+18;7,93502E+18;-5,2045E+15;5,18048E+15;9,28854E+18;9,29893E+18;;5,19249E+15
11000014;21000140;C-C00140;7,89439E+18;2,70225E+16;-9,33501E+18;7,88927E+18;7,90244E+18;-6,59878E+15;6,57123E+15;9,32305E+18;9,33622E+18;;6,585E+15
11000014;21000141;C-C00141;7,89329E+18;1,81668E+16;-9,291E+18;7,89883E+18;7,89959E+18;-3,88749E+14;3,65218E+14;9,30717E+18;9,30792E+18;;3,76983E+14
11000014;21000142;C-C00142;7,90182E+18;1,68107E+16;-9,29627E+18;7,91486E+18;7,91701E+18;-1,07423E+15;1,08032E+15;9,30436E+18;9,30652E+18;;1,07727E+15
11000014;21000143;C-C00143;7,91285E+18;7,68449E+15;-9,28514E+18;7,89662E+18;7,90305E+18;-3,23112E+15;3,20449E+15;9,2867E+18;9,29313E+18;;3,2178E+15
11000015;21000144;C-C00144;7,9812E+18;1,65371E+16;-9,43261E+18;7,98453E+18;8,00974E+18;-1,26135E+16;1,25957E+16;9,4363E+18;9,46151E+18;;1,26046E+16
11000015;21000145;C-C00145;7,97026E+18;4,08586E+16;-9,41034E+18;7,96001E+18;7,97884E+18;-9,41122E+15;9,42247E+15;9,41405E+18;9,43288E+18;;9,41685E+15
11000015;21000146;C-C00146;7,94667E+18;4,55642E+16;-9,4735E+18;7,93327E+18;7,96034E+18;-1,35211E+16;1,35457E+16;9,4525E+18;9,47957E+18;;1,35334E+16
11000015;21000147;C-C00147;8,00072E+18;2,66437E+16;-9,47462E+18;7,96108E+18;7,98612E+18;-1,25322E+16;1,25083E+16;9,46572E+18;9,49076E+18;;1,25202E+16
11000015;21000148;C-C00148;8,00227E+18;1,14936E+16;-9,48623E+18;7,99275E+18;8,01995E+18;-1,36116E+16;1,35938E+16;9,47385E+18;9,50105E+18;;1,36027E+16
11000015;21000149;C-C00149;7,93339E+18;2,76989E+16;-9,41977E+18;7,92738E+18;7,94979E+18;-1,12027E+16;1,12076E+16;9,40229E+18;9,4247E+18;;1,12052E+16
11000015;21000150;C-C00150;8,01914E+18;2,2038E+16;-9,4348E+18;8,0013E+18;8,02872E+18;-1,37159E+16;1,36978E+16;9,41311E+18;9,44052E+18;;1,37069E+16
11000015;21000151;C-C00151;7,9411E+18;1,17852E+16;-9,47293E+18;7,95297E+18;7,95569E+18;-1,34754E+15;1,37537E+15;9,48536E+18;9,48808E+18;;1,36145E+15
11000015;21000152;C-C00152;7,97373E+18;3,21814E+16;-9,452E+18;7,95774E+18;7,9796E+18;-1,09178E+16;1,09432E+16;9,44167E+18;9,46353E+18;;1,09305E+16
11000016;21000153;D-C00153;7,97412E+18;3,30339E+16;-9,64982E+18;7,95514E+18;7,97729E+18;-1,10816E+16;1,10659E+16;9,63E+18;9,65215E+18;;1,10738E+16
11000016;21000154;D-C00154;7,91064E+18;1,93786E+16;-9,67062E+18;7,90878E+18;7,9248E+18;-8,00637E+15;8,01734E+15;9,65415E+18;9,67018E+18;;8,01185E+15
11000016;21000155;D-C00155;7,97458E+18;2,33109E+16;-9,58375E+18;7,95477E+18;7,97454E+18;-9,87187E+15;9,8912E+15;9,59539E+18;9,61515E+18;;9,88154E+15
11000016;21000156;D-C00156;7,95831E+18;2,08167E+16;-9,67232E+18;7,96845E+18;7,97916E+18;-5,3455E+15;5,36603E+15;9,65234E+18;9,66305E+18;;5,35577E+15
11000016;21000157;D-C00157;7,98319E+18;3,26387E+16;-9,6259E+18;7,96453E+18;7,97184E+18;-3,66529E+15;3,64887E+15;9,61597E+18;9,62328E+18;;3,65708E+15
11000016;21000158;D-C00158;7,90821E+18;1,0054E+16;-9,61883E+18;7,89542E+18;7,91995E+18;-1,2259E+16;1,22748E+16;9,60414E+18;9,62868E+18;;1,22669E+16
11000016;21000159;D-C00159;7,95569E+18;5,90452E+15;-9,63736E+18;7,9521E+18;7,95415E+18;-1,03631E+15;1,01041E+15;9,65454E+18;9,65659E+18;;1,02336E+15
11000016;21000160;D-C00160;7,96534E+18;2,66216E+16;-9,6749E+18;7,95732E+18;7,96549E+18;-4,09758E+15;4,07686E+15;9,65609E+18;9,66426E+18;;4,08722E+15
11000016;21000161;D-C00161;7,92364E+18;-4,47299E+15;-9,67575E+18;7,9237E+18;7,93596E+18;-6,12958E+15;6,13225E+15;9,66424E+18;9,6765E+18;;6,13091E+15
11000017;21000162;D-C00162;7,73824E+18;2,69546E+16;-9,78813E+18;7,74686E+18;7,75239E+18;-2,76783E+15;2,75502E+15;9,78194E+18;9,78746E+18;;2,76142E+15
11000017;21000163;D-C00163;7,74555E+18;1,12979E+16;-9,78423E+18;7,75504E+18;7,76383E+18;-4,38092E+15;4,40931E+15;9,77766E+18;9,78645E+18;;4,39512E+15
11000017;21000164;D-C00164;7,77305E+18;9,15868E+15;-9,77694E+18;7,77085E+18;7,7838E+18;-6,49092E+15;6,46589E+15;9,7784E+18;9,79136E+18;;6,4784E+15
11000017;21000165;D-C00165;7,7511E+18;-4,56867E+15;-9,77354E+18;7,74956E+18;7,76421E+18;-7,33269E+15;7,31294E+15;9,74929E+18;9,76393E+18;;7,32281E+15
11000018;21000166;D-C00166;7,60167E+18;-7,1778E+14;-9,67596E+18;7,5773E+18;7,60015E+18;-1,14084E+16;1,14383E+16;9,68027E+18;9,70311E+18;;1,14234E+16
11000018;21000167;D-C00167;7,58606E+18;8,64013E+15;-9,71752E+18;7,5576E+18;7,56613E+18;-4,27645E+15;4,25132E+15;9,71115E+18;9,71968E+18;;4,26388E+15
11000018;21000168;D-C00168;7,5148E+18;2,55887E+16;-9,73683E+18;7,51261E+18;7,54272E+18;-1,50576E+16;1,50467E+16;9,72523E+18;9,75533E+18;;1,50522E+16
11000018;21000169;D-C00169;7,54977E+18;8,76052E+15;-9,67396E+18;7,53875E+18;7,55433E+18;-7,78582E+15;7,79923E+15;9,67036E+18;9,68595E+18;;7,79253E+15
11000018;21000170;D-C00170;7,57067E+18;9,77899E+15;-9,69541E+18;7,56203E+18;7,5663E+18;-2,12879E+15;2,14263E+15;9,70036E+18;9,70463E+18;;2,13571E+15
11000018;21000171;D-C00171;7,5496E+18;1,16592E+16;-9,703E+18;7,52971E+18;7,53594E+18;-3,1016E+15;3,13028E+15;9,68712E+18;9,69335E+18;;3,11594E+15
11000018;21000172;D-C00172;7,60641E+18;1,94194E+16;-9,73345E+18;7,57414E+18;7,59314E+18;-9,50461E+15;9,49713E+15;9,72724E+18;9,74624E+18;;9,50087E+15
11000019;21000173;D-C00173;7,41218E+18;5,65957E+15;-9,598E+18;7,3941E+18;7,42472E+18;-1,5324E+16;1,52962E+16;9,58311E+18;9,61373E+18;;1,53101E+16
11000019;21000174;D-C00174;7,46239E+18;1,59177E+16;-9,56352E+18;7,46189E+18;7,48528E+18;-1,16849E+16;1,17093E+16;9,54765E+18;9,57104E+18;;1,16971E+16
11000019;21000175;D-C00175;7,46156E+18;4,04009E+16;-9,5875E+18;7,46264E+18;7,46694E+18;-2,16401E+15;2,13869E+15;9,59627E+18;9,60057E+18;;2,15135E+15
11000019;21000176;D-C00176;7,42142E+18;1,77614E+16;-9,55298E+18;7,41518E+18;7,42317E+18;-3,98867E+15;4,00178E+15;9,54624E+18;9,55423E+18;;3,99523E+15
11000019;21000177;D-C00177;7,44046E+18;-1,09608E+16;-9,53365E+18;7,45473E+18;7,4588E+18;-2,03995E+15;2,02863E+15;9,54945E+18;9,55352E+18;;2,03429E+15
11000019;21000178;D-C00178;7,48148E+18;3,36158E+16;-9,54396E+18;7,47933E+18;7,48636E+18;-3,50088E+15;3,5243E+15;9,53082E+18;9,53785E+18;;3,51259E+15
11000019;21000179;D-C00179;7,47558E+18;3,56192E+16;-9,5372E+18;7,47005E+18;7,47901E+18;-4,4675E+15;4,49644E+15;9,52578E+18;9,53474E+18;;4,48197E+15
11000019;21000180;D-C00180;7,47305E+18;2,67171E+16;-9,57933E+18;7,46237E+18;7,48125E+18;-9,42776E+15;9,4514E+15;9,5773E+18;9,59618E+18;;9,43958E+15
11000019;21000181;D-C00181;7,43222E+18;1,40258E+16;-9,55366E+18;7,41781E+18;7,43261E+18;-7,40597E+15;7,39748E+15;9,53098E+18;9,54579E+18;;7,40173E+15
11000019;21000182;D-C00182;7,44974E+18;4,07435E+16;-9,59569E+18;7,44299E+18;7,44822E+18;-2,6016E+15;2,62291E+15;9,59586E+18;9,60108E+18;;2,61225E+15
11000019;21000183;D-C00183;7,43736E+18;2,47586E+16;-9,58409E+18;7,41383E+18;7,44267E+18;-1,44069E+16;1,44248E+16;9,55702E+18;9,58586E+18;;1,44159E+16
11000019;21000184;D-C00184;7,44735E+18;1,65012E+16;-9,54514E+18;7,43425E+18;7,44529E+18;-5,5203E+15;5,52134E+15;9,54115E+18;9,55219E+18;;5,52082E+15
11000019;21000185;D-C00185;7,45128E+18;3,22454E+16;-9,59114E+18;7,45777E+18;7,46311E+18;-2,6761E+15;2,66489E+15;9,59875E+18;9,60409E+18;;2,6705E+15
11000019;21000186;D-C00186;7,40311E+18;2,24945E+16;-9,53203E+18;7,40132E+18;7,41278E+18;-5,72264E+15;5,73254E+15;9,52199E+18;9,53345E+18;;5,72759E+15
11000020;21000187;D-C00187;7,39854E+18;1,58032E+16;-9,30395E+18;7,36843E+18;7,38582E+18;-8,70366E+15;8,68809E+15;9,29489E+18;9,31228E+18;;8,69587E+15
